name,classID,class,fold
type06_00034_cut_file_s00115_e00122.wav,1,violence,11
type06_00034_cut_file_s00099_e00106.wav,1,violence,11
type06_00004_cut_file_s00020_e00027.wav,1,violence,11
type06_00009_cut_file_s00145_e00152.wav,1,violence,11
type06_00033_cut_file_s00220_e00227.wav,1,violence,11
type06_00034_cut_file_s00134_e00141.wav,1,violence,11
type06_00004_cut_file_s00022_e00029.wav,1,violence,11
type06_00033_cut_file_s00132_e00139.wav,1,violence,11
type06_00033_cut_file_s00197_e00204.wav,1,violence,11
type06_00034_cut_file_s00076_e00083.wav,1,violence,11
type06_00033_cut_file_s00061_e00068.wav,1,violence,11
type06_00033_cut_file_s00104_e00111.wav,1,violence,11
type06_00032_cut_file_s00146_e00153.wav,1,violence,11
type06_00034_cut_file_s00079_e00086.wav,1,violence,11
type06_00010_cut_file_s00115_e00122.wav,1,violence,11
type06_00034_cut_file_s00114_e00121.wav,1,violence,11
type06_00034_cut_file_s00121_e00128.wav,1,violence,11
type06_00010_cut_file_s00084_e00091.wav,1,violence,11
type06_00033_cut_file_s00050_e00057.wav,1,violence,11
type06_00004_cut_file_s00027_e00034.wav,1,violence,11
type06_00034_cut_file_s00055_e00062.wav,1,violence,11
type06_00010_cut_file_s00033_e00040.wav,1,violence,11
type06_00010_cut_file_s00094_e00101.wav,1,violence,11
type06_00032_cut_file_s00109_e00116.wav,1,violence,11
type06_00010_cut_file_s00011_e00018.wav,1,violence,11
type06_00010_cut_file_s00110_e00117.wav,1,violence,11
type06_00032_cut_file_s00173_e00180.wav,1,violence,11
type06_00033_cut_file_s00224_e00231.wav,1,violence,11
type06_00033_cut_file_s00034_e00041.wav,1,violence,11
type06_00010_cut_file_s00047_e00054.wav,1,violence,11
type06_00009_cut_file_s00157_e00164.wav,1,violence,11
type06_00009_cut_file_s00104_e00111.wav,1,violence,11
type06_00010_cut_file_s00107_e00114.wav,1,violence,11
type06_00010_cut_file_s00022_e00029.wav,1,violence,11
type06_00034_cut_file_s00071_e00078.wav,1,violence,11
type06_00007_cut_file_s00035_e00042.wav,1,violence,11
type06_00033_cut_file_s00134_e00141.wav,1,violence,11
type06_00009_cut_file_s00149_e00156.wav,1,violence,11
type06_00009_cut_file_s00062_e00069.wav,1,violence,11
type06_00033_cut_file_s00052_e00059.wav,1,violence,11
type06_00033_cut_file_s00042_e00049.wav,1,violence,11
type06_00033_cut_file_s00214_e00221.wav,1,violence,11
type06_00034_cut_file_s00065_e00072.wav,1,violence,11
type06_00033_cut_file_s00053_e00060.wav,1,violence,11
type06_00011_cut_file_s00081_e00088.wav,1,violence,11
type06_00010_cut_file_s00048_e00055.wav,1,violence,11
type06_00034_cut_file_s00049_e00056.wav,1,violence,11
type06_00033_cut_file_s00031_e00038.wav,1,violence,11
type06_00034_cut_file_s00118_e00125.wav,1,violence,11
type06_00010_cut_file_s00099_e00106.wav,1,violence,11
type06_00010_cut_file_s00004_e00011.wav,1,violence,11
type06_00032_cut_file_s00152_e00159.wav,1,violence,11
type06_00009_cut_file_s00155_e00162.wav,1,violence,11
type06_00034_cut_file_s00100_e00107.wav,1,violence,11
type06_00033_cut_file_s00060_e00067.wav,1,violence,11
type06_00010_cut_file_s00119_e00126.wav,1,violence,11
type06_00004_cut_file_s00096_e00103.wav,1,violence,11
type06_00033_cut_file_s00129_e00136.wav,1,violence,11
type06_00033_cut_file_s00136_e00143.wav,1,violence,11
type06_00032_cut_file_s00161_e00168.wav,1,violence,11
type06_00033_cut_file_s00138_e00145.wav,1,violence,11
type06_00009_cut_file_s00094_e00101.wav,1,violence,11
type06_00033_cut_file_s00084_e00091.wav,1,violence,11
type06_00034_cut_file_s00068_e00075.wav,1,violence,11
type06_00010_cut_file_s00085_e00092.wav,1,violence,11
type06_00033_cut_file_s00075_e00082.wav,1,violence,11
type06_00010_cut_file_s00012_e00019.wav,1,violence,11
type06_00004_cut_file_s00033_e00040.wav,1,violence,11
type06_00034_cut_file_s00074_e00081.wav,1,violence,11
type06_00009_cut_file_s00075_e00082.wav,1,violence,11
type06_00004_cut_file_s00087_e00094.wav,1,violence,11
type06_00009_cut_file_s00093_e00100.wav,1,violence,11
type06_00010_cut_file_s00015_e00022.wav,1,violence,11
type06_00035_cut_file_s00003_e00010.wav,1,violence,11
type06_00009_cut_file_s00159_e00166.wav,1,violence,11
type06_00033_cut_file_s00203_e00210.wav,1,violence,11
type06_00034_cut_file_s00131_e00138.wav,1,violence,11
type06_00010_cut_file_s00103_e00110.wav,1,violence,11
type06_00010_cut_file_s00055_e00062.wav,1,violence,11
type06_00034_cut_file_s00060_e00067.wav,1,violence,11
type06_00004_cut_file_s00031_e00038.wav,1,violence,11
type06_00034_cut_file_s00096_e00103.wav,1,violence,11
type06_00033_cut_file_s00083_e00090.wav,1,violence,11
type06_00034_cut_file_s00097_e00104.wav,1,violence,11
type06_00010_cut_file_s00114_e00121.wav,1,violence,11
type06_00009_cut_file_s00102_e00109.wav,1,violence,11
type06_00010_cut_file_s00029_e00036.wav,1,violence,11
type06_00010_cut_file_s00050_e00057.wav,1,violence,11
type06_00033_cut_file_s00210_e00217.wav,1,violence,11
type06_00009_cut_file_s00063_e00070.wav,1,violence,11
type06_00034_cut_file_s00047_e00054.wav,1,violence,11
type06_00034_cut_file_s00064_e00071.wav,1,violence,11
type06_00009_cut_file_s00097_e00104.wav,1,violence,11
type06_00032_cut_file_s00148_e00155.wav,1,violence,11
type06_00034_cut_file_s00095_e00102.wav,1,violence,11
type06_00034_cut_file_s00075_e00082.wav,1,violence,11
type06_00004_cut_file_s00089_e00096.wav,1,violence,11
type06_00010_cut_file_s00056_e00063.wav,1,violence,11
type06_00032_cut_file_s00111_e00118.wav,1,violence,11
type06_00004_cut_file_s00094_e00101.wav,1,violence,11
type06_00033_cut_file_s00003_e00010.wav,1,violence,11
type06_00033_cut_file_s00054_e00061.wav,1,violence,11
type06_00033_cut_file_s00026_e00033.wav,1,violence,11
type06_00032_cut_file_s00150_e00157.wav,1,violence,11
type06_00010_cut_file_s00041_e00048.wav,1,violence,11
type06_00034_cut_file_s00102_e00109.wav,1,violence,11
type06_00009_cut_file_s00144_e00151.wav,1,violence,11
type06_00033_cut_file_s00040_e00047.wav,1,violence,11
type06_00033_cut_file_s00001_e00008.wav,1,violence,11
type06_00034_cut_file_s00126_e00133.wav,1,violence,11
type06_00009_cut_file_s00154_e00161.wav,1,violence,11
type06_00033_cut_file_s00218_e00225.wav,1,violence,11
type06_00034_cut_file_s00104_e00111.wav,1,violence,11
type06_00010_cut_file_s00092_e00099.wav,1,violence,11
type06_00033_cut_file_s00074_e00081.wav,1,violence,11
type06_00033_cut_file_s00043_e00050.wav,1,violence,11
type06_00004_cut_file_s00018_e00025.wav,1,violence,11
type06_00010_cut_file_s00116_e00123.wav,1,violence,11
type06_00033_cut_file_s00204_e00211.wav,1,violence,11
type06_00009_cut_file_s00113_e00120.wav,1,violence,11
type06_00033_cut_file_s00035_e00042.wav,1,violence,11
type06_00032_cut_file_s00159_e00166.wav,1,violence,11
type06_00033_cut_file_s00090_e00097.wav,1,violence,11
type06_00033_cut_file_s00039_e00046.wav,1,violence,11
type06_00033_cut_file_s00047_e00054.wav,1,violence,11
type06_00034_cut_file_s00120_e00127.wav,1,violence,11
type06_00034_cut_file_s00109_e00116.wav,1,violence,11
type06_00033_cut_file_s00200_e00207.wav,1,violence,11
type06_00034_cut_file_s00072_e00079.wav,1,violence,11
type06_00010_cut_file_s00030_e00037.wav,1,violence,11
type06_00034_cut_file_s00133_e00140.wav,1,violence,11
type06_00004_cut_file_s00029_e00036.wav,1,violence,11
type06_00009_cut_file_s00146_e00153.wav,1,violence,11
type06_00009_cut_file_s00101_e00108.wav,1,violence,11
type06_00032_cut_file_s00171_e00178.wav,1,violence,11
type06_00010_cut_file_s00118_e00125.wav,1,violence,11
type06_00004_cut_file_s00026_e00033.wav,1,violence,11
type06_00033_cut_file_s00025_e00032.wav,1,violence,11
type06_00033_cut_file_s00193_e00200.wav,1,violence,11
type06_00032_cut_file_s00166_e00173.wav,1,violence,11
type06_00033_cut_file_s00057_e00064.wav,1,violence,11
type06_00033_cut_file_s00077_e00084.wav,1,violence,11
type06_00033_cut_file_s00213_e00220.wav,1,violence,11
type06_00009_cut_file_s00076_e00083.wav,1,violence,11
type06_00034_cut_file_s00087_e00094.wav,1,violence,11
type06_00010_cut_file_s00113_e00120.wav,1,violence,11
type06_00033_cut_file_s00079_e00086.wav,1,violence,11
type06_00010_cut_file_s00089_e00096.wav,1,violence,11
type06_00033_cut_file_s00045_e00052.wav,1,violence,11
type06_00034_cut_file_s00130_e00137.wav,1,violence,11
type06_00010_cut_file_s00046_e00053.wav,1,violence,11
type06_00008_cut_file_s00150_e00157.wav,1,violence,11
type06_00034_cut_file_s00127_e00134.wav,1,violence,11
type06_00034_cut_file_s00132_e00139.wav,1,violence,11
type06_00009_cut_file_s00098_e00105.wav,1,violence,11
type06_00035_cut_file_s00023_e00030.wav,1,violence,11
type06_00034_cut_file_s00107_e00114.wav,1,violence,11
type06_00009_cut_file_s00096_e00103.wav,1,violence,11
type06_00034_cut_file_s00088_e00095.wav,1,violence,11
type06_00010_cut_file_s00095_e00102.wav,1,violence,11
type06_00034_cut_file_s00070_e00077.wav,1,violence,11
type06_00010_cut_file_s00031_e00038.wav,1,violence,11
type06_00009_cut_file_s00107_e00114.wav,1,violence,11
type06_00004_cut_file_s00024_e00031.wav,1,violence,11
type06_00033_cut_file_s00191_e00198.wav,1,violence,11
type06_00011_cut_file_s00064_e00071.wav,1,violence,11
type06_00009_cut_file_s00148_e00155.wav,1,violence,11
type06_00032_cut_file_s00110_e00117.wav,1,violence,11
type06_00010_cut_file_s00002_e00009.wav,1,violence,11
type06_00033_cut_file_s00099_e00106.wav,1,violence,11
type06_00004_cut_file_s00019_e00026.wav,1,violence,11
type06_00033_cut_file_s00221_e00228.wav,1,violence,11
type06_00034_cut_file_s00050_e00057.wav,1,violence,11
type06_00034_cut_file_s00094_e00101.wav,1,violence,11
type06_00033_cut_file_s00032_e00039.wav,1,violence,11
type06_00033_cut_file_s00051_e00058.wav,1,violence,11
type06_00010_cut_file_s00054_e00061.wav,1,violence,11
type06_00034_cut_file_s00067_e00074.wav,1,violence,11
type06_00033_cut_file_s00142_e00149.wav,1,violence,11
type06_00010_cut_file_s00102_e00109.wav,1,violence,11
type06_00033_cut_file_s00207_e00214.wav,1,violence,11
type06_00010_cut_file_s00101_e00108.wav,1,violence,11
type06_00033_cut_file_s00041_e00048.wav,1,violence,11
type06_00004_cut_file_s00025_e00032.wav,1,violence,11
type06_00010_cut_file_s00052_e00059.wav,1,violence,11
type06_00010_cut_file_s00097_e00104.wav,1,violence,11
type06_00004_cut_file_s00034_e00041.wav,1,violence,11
type06_00035_cut_file_s00001_e00008.wav,1,violence,11
type06_00033_cut_file_s00038_e00045.wav,1,violence,11
type06_00033_cut_file_s00029_e00036.wav,1,violence,11
type06_00032_cut_file_s00168_e00175.wav,1,violence,11
type06_00009_cut_file_s00153_e00160.wav,1,violence,11
type06_00009_cut_file_s00100_e00107.wav,1,violence,11
type06_00010_cut_file_s00026_e00033.wav,1,violence,11
type06_00033_cut_file_s00065_e00072.wav,1,violence,11
type06_00032_cut_file_s00107_e00114.wav,1,violence,11
type06_00010_cut_file_s00079_e00086.wav,1,violence,11
type06_00033_cut_file_s00067_e00074.wav,1,violence,11
type06_00033_cut_file_s00211_e00218.wav,1,violence,11
type06_00010_cut_file_s00018_e00025.wav,1,violence,11
type06_00033_cut_file_s00085_e00092.wav,1,violence,11
type06_00032_cut_file_s00115_e00122.wav,1,violence,11
type06_00009_cut_file_s00070_e00077.wav,1,violence,11
type06_00034_cut_file_s00078_e00085.wav,1,violence,11
type06_00010_cut_file_s00081_e00088.wav,1,violence,11
type06_00009_cut_file_s00071_e00078.wav,1,violence,11
type06_00033_cut_file_s00036_e00043.wav,1,violence,11
type06_00034_cut_file_s00085_e00092.wav,1,violence,11
type06_00010_cut_file_s00117_e00124.wav,1,violence,11
type06_00033_cut_file_s00028_e00035.wav,1,violence,11
type06_00033_cut_file_s00140_e00147.wav,1,violence,11
type06_00034_cut_file_s00077_e00084.wav,1,violence,11
type06_00009_cut_file_s00064_e00071.wav,1,violence,11
type06_00010_cut_file_s00058_e00065.wav,1,violence,11
type06_00010_cut_file_s00093_e00100.wav,1,violence,11
type06_00032_cut_file_s00149_e00156.wav,1,violence,11
type06_00034_cut_file_s00081_e00088.wav,1,violence,11
type06_00032_cut_file_s00155_e00162.wav,1,violence,11
type06_00032_cut_file_s00167_e00174.wav,1,violence,11
type06_00004_cut_file_s00030_e00037.wav,1,violence,11
type06_00032_cut_file_s00169_e00176.wav,1,violence,11
type06_00034_cut_file_s00123_e00130.wav,1,violence,11
type06_00009_cut_file_s00069_e00076.wav,1,violence,11
type06_00034_cut_file_s00056_e00063.wav,1,violence,11
type06_00034_cut_file_s00080_e00087.wav,1,violence,11
type06_00034_cut_file_s00136_e00143.wav,1,violence,11
type06_00032_cut_file_s00100_e00107.wav,1,violence,11
type06_00010_cut_file_s00080_e00087.wav,1,violence,11
type06_00033_cut_file_s00219_e00226.wav,1,violence,11
type06_00034_cut_file_s00073_e00080.wav,1,violence,11
type06_00010_cut_file_s00082_e00089.wav,1,violence,11
type06_00033_cut_file_s00216_e00223.wav,1,violence,11
type06_00034_cut_file_s00125_e00132.wav,1,violence,11
type06_00004_cut_file_s00097_e00104.wav,1,violence,11
type06_00010_cut_file_s00049_e00056.wav,1,violence,11
type06_00010_cut_file_s00024_e00031.wav,1,violence,11
type06_00034_cut_file_s00058_e00065.wav,1,violence,11
type06_00034_cut_file_s00082_e00089.wav,1,violence,11
type06_00034_cut_file_s00086_e00093.wav,1,violence,11
type06_00010_cut_file_s00035_e00042.wav,1,violence,11
type06_00032_cut_file_s00144_e00151.wav,1,violence,11
type06_00009_cut_file_s00106_e00113.wav,1,violence,11
type06_00034_cut_file_s00062_e00069.wav,1,violence,11
type06_00004_cut_file_s00088_e00095.wav,1,violence,11
type06_00009_cut_file_s00067_e00074.wav,1,violence,11
type06_00033_cut_file_s00055_e00062.wav,1,violence,11
type06_00034_cut_file_s00061_e00068.wav,1,violence,11
type06_00033_cut_file_s00223_e00230.wav,1,violence,11
type06_00033_cut_file_s00062_e00069.wav,1,violence,11
type06_00009_cut_file_s00074_e00081.wav,1,violence,11
type06_00033_cut_file_s00141_e00148.wav,1,violence,11
type06_00010_cut_file_s00014_e00021.wav,1,violence,11
type06_00032_cut_file_s00165_e00172.wav,1,violence,11
type06_00004_cut_file_s00023_e00030.wav,1,violence,11
type06_00010_cut_file_s00028_e00035.wav,1,violence,11
type06_00009_cut_file_s00105_e00112.wav,1,violence,11
type06_00010_cut_file_s00108_e00115.wav,1,violence,11
type06_00004_cut_file_s00028_e00035.wav,1,violence,11
type06_00033_cut_file_s00048_e00055.wav,1,violence,11
type06_00033_cut_file_s00087_e00094.wav,1,violence,11
type06_00010_cut_file_s00034_e00041.wav,1,violence,11
type06_00033_cut_file_s00096_e00103.wav,1,violence,11
type06_00009_cut_file_s00147_e00154.wav,1,violence,11
type06_00011_cut_file_s00093_e00100.wav,1,violence,11
type06_00033_cut_file_s00072_e00079.wav,1,violence,11
type06_00010_cut_file_s00086_e00093.wav,1,violence,11
